"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rpl23.13",5.41271045850312e-220,0.466094826570955,0.701,0.464,1.69250043326934e-215,"16","Rpl23"
"Actb.13",6.76014571031341e-219,0.558389475125161,0.881,0.71,2.1138299621579e-214,"16","Actb"
"Rpl17.14",5.97213494408538e-218,0.419887774193212,0.598,0.353,1.86742687566606e-213,"16","Rpl17"
"Wfdc17.1",3.15504361596637e-211,0.335006956905167,0.118,0.026,9.86550588276524e-207,"16","Wfdc17"
"mt-Co2.8",1.54494365715935e-208,-0.647343375473237,0.21,0.522,4.83088432157156e-204,"16","mt-Co2"
"Rplp1.12",8.14306547260242e-208,0.442503821814705,0.822,0.646,2.54625514262805e-203,"16","Rplp1"
"Mecom.12",3.74285253066667e-205,-0.651045736843332,0.05,0.313,1.17035255781416e-200,"16","Mecom"
"Rps17.7",1.39238541983254e-203,0.346119645544917,0.539,0.296,4.35384996927437e-199,"16","Rps17"
"Rpl41.13",2.32250207841598e-201,0.466711206436873,0.802,0.627,7.26223174899893e-197,"16","Rpl41"
"Rps3.12",8.81039969543744e-201,0.354478003755023,0.61,0.352,2.75492388076633e-196,"16","Rps3"
"Rpl14.10",2.74394506297203e-200,0.335349925516801,0.568,0.317,8.58004181740724e-196,"16","Rpl14"
"Rpl19.12",2.95406607833663e-198,0.43127704756383,0.625,0.399,9.2370692203508e-194,"16","Rpl19"
"Rpl35a.13",1.21724800199992e-197,0.404496812845618,0.739,0.508,3.80621277745355e-193,"16","Rpl35a"
"Pbx1.9",6.21019564261977e-196,-0.506143481903068,0.074,0.332,1.94186607549078e-191,"16","Pbx1"
"Rrbp1",2.44021136103644e-192,0.251881456965182,0.331,0.142,7.63029690482486e-188,"16","Rrbp1"
"Pde4d.9",3.0036147637843e-191,-0.553780429854644,0.09,0.349,9.39200300487714e-187,"16","Pde4d"
"Gm10116.2",1.13993498519953e-190,0.406858262445462,0.13,0.033,3.5644627052204e-186,"16","Gm10116"
"Rpl6.11",4.53570403729406e-189,0.33004464389034,0.553,0.309,1.41826929542148e-184,"16","Rpl6"
"Rps16.13",1.13741294008119e-187,0.486821589982377,0.654,0.44,3.55657652233988e-183,"16","Rps16"
"mt-Nd4.6",1.83293465639843e-184,-0.530864773364931,0.25,0.529,5.73140337709224e-180,"16","mt-Nd4"
"Alcam.13",5.17520029311507e-184,-0.542367119041967,0.134,0.394,1.61823337965415e-179,"16","Alcam"
"Nfkbia.1",3.61748114926536e-183,0.275608057903594,0.308,0.13,1.13115018056378e-178,"16","Nfkbia"
"Rpl13a.14",8.81616192192255e-183,0.363335891048715,0.733,0.508,2.75672567136596e-178,"16","Rpl13a"
"Rplp0.13",4.62799305246653e-178,0.414652421433763,0.618,0.389,1.44712714757576e-173,"16","Rplp0"
"Ank3.14",7.91571999237389e-177,-0.612696307543576,0.049,0.285,2.47516648441539e-172,"16","Ank3"
"Ptprm.7",1.20326861828714e-173,-0.46977665476267,0.056,0.288,3.76250064252206e-169,"16","Ptprm"
"Epas1.10",7.77534856941935e-171,-0.469363377412823,0.09,0.327,2.43127374417174e-166,"16","Epas1"
"Rpl10a.11",1.54374451906184e-170,0.321298352234185,0.467,0.251,4.82713473665448e-166,"16","Rpl10a"
"AW112010.2",1.94799047148356e-170,0.330042505233317,0.244,0.096,6.09117140528195e-166,"16","AW112010"
"Limch1.13",4.22659173104715e-168,-0.545605152235234,0.04,0.263,1.32161296838113e-163,"16","Limch1"
"Rpl29.7",5.68481135744827e-166,0.270569675170785,0.416,0.211,1.7775836633605e-161,"16","Rpl29"
"Calcrl.13",2.86093657577605e-164,-0.583923942743508,0.08,0.308,8.94586257879414e-160,"16","Calcrl"
"Plac8.15",2.75500092158101e-163,0.361511294146446,0.284,0.12,8.61461238169166e-159,"16","Plac8"
"Rpl23a.12",1.66645295378656e-160,0.379695089625242,0.499,0.293,5.21083174119519e-156,"16","Rpl23a"
"Sftpb.13",2.53294334984328e-160,-0.777321293489466,0.102,0.332,7.92026056062494e-156,"16","Sftpb"
"Rpl13.12",3.23535802524214e-155,0.502767730683655,0.658,0.481,1.01166410091297e-150,"16","Rpl13"
"Rpl8.12",3.93190716827365e-154,0.35593635073073,0.645,0.442,1.22946805244749e-149,"16","Rpl8"
"Gsn.11",1.29749350719911e-150,-0.705929911309084,0.105,0.325,4.05713244766091e-146,"16","Gsn"
"Rps13.12",4.38316869546498e-148,0.311562416311575,0.56,0.341,1.37057301938494e-143,"16","Rps13"
"Cyp2f2.16",1.49061803090067e-145,-0.476291438358094,0.08,0.29,4.6610135208233e-141,"16","Cyp2f2"
"Rplp2.14",4.13649012645931e-145,0.332607722001603,0.707,0.498,1.29343909764256e-140,"16","Rplp2"
"Rps8.12",7.6103435935255e-144,0.391550084410749,0.713,0.535,2.37967833825949e-139,"16","Rps8"
"Cbr2.16",6.91980690004521e-141,-0.60104171787527,0.187,0.4,2.16375441957514e-136,"16","Cbr2"
"Sfta3-ps.12",1.50636391700382e-138,-0.430037556430886,0.045,0.241,4.71024933207925e-134,"16","Sfta3-ps"
"Atp8a1.9",3.03121187704579e-137,-0.379958239587542,0.087,0.294,9.47829641833449e-133,"16","Atp8a1"
"Cmss1.9",5.87177217987789e-137,-0.35531074028941,0.079,0.282,1.83604444292602e-132,"16","Cmss1"
"Rbms3.12",3.26384839956359e-136,-0.35621929633741,0.033,0.222,1.02057275605954e-131,"16","Rbms3"
"Ptprk.7",1.98987239665006e-135,-0.316497952422489,0.039,0.229,6.22213199708508e-131,"16","Ptprk"
"Rpl11.11",2.9959174882461e-135,0.311295635290116,0.553,0.351,9.36793439399672e-131,"16","Rpl11"
"Macf1.10",1.7923828601395e-134,-0.473583278734386,0.17,0.385,5.60460196537019e-130,"16","Macf1"
"Prickle2.11",1.87214738992182e-133,-0.490064000570489,0.037,0.224,5.85401767354653e-129,"16","Prickle2"
"Foxp1.6",1.95649224715541e-133,-0.368142726975726,0.216,0.446,6.11775560763025e-129,"16","Foxp1"
"Aldh1a1.12",4.80806499868763e-132,-0.351466286910193,0.052,0.242,1.50343384443964e-127,"16","Aldh1a1"
"Utrn.6",6.11962534740658e-130,-0.307390230318299,0.061,0.253,1.91354564988056e-125,"16","Utrn"
"mt-Nd2.6",1.57275140363745e-129,-0.38856925169013,0.224,0.449,4.91783636403394e-125,"16","mt-Nd2"
"Scgb3a2.16",6.94706976415146e-129,-0.454724689725361,0.087,0.283,2.17227924455252e-124,"16","Scgb3a2"
"H2-D1.13",6.61916971840814e-128,0.295081703898583,0.521,0.317,2.06974817924904e-123,"16","H2-D1"
"Sftpa1.15",9.6866805152946e-128,-0.960370719169856,0.131,0.334,3.02892813032747e-123,"16","Sftpa1"
"Plcb1.9",2.24559509347486e-127,-0.389298175313655,0.044,0.227,7.02175129778655e-123,"16","Plcb1"
"Rbpms.4",7.86146602148935e-125,-0.274278627107138,0.035,0.212,2.4582018102595e-120,"16","Rbpms"
"Rps7.13",1.37043524562806e-124,0.251223183026608,0.552,0.346,4.28521396955437e-120,"16","Rps7"
"Shroom3.9",8.55554374900859e-124,-0.309283573563162,0.028,0.2,2.6752329748775e-119,"16","Shroom3"
"9530026P05Rik.7",2.05068400436922e-122,-0.30809968390851,0.03,0.202,6.41228381326211e-118,"16","9530026P05Rik"
"Kcnip4.13",6.0052571369317e-122,-0.499889027490329,0.049,0.232,1.87778385414717e-117,"16","Kcnip4"
"Cav1.7",6.92645190049723e-121,-0.289156987434892,0.034,0.206,2.16583224476648e-116,"16","Cav1"
"Cxcl15.12",7.21007064033149e-121,-0.471140589262831,0.042,0.217,2.25451698852525e-116,"16","Cxcl15"
"Itm2b.6",1.87802825161603e-118,0.41373723614015,0.541,0.368,5.87240653997818e-114,"16","Itm2b"
"Bmpr2.9",8.02067013622801e-118,-0.35894581744009,0.075,0.258,2.50798334489714e-113,"16","Bmpr2"
"Wfdc2.13",8.84204437335358e-118,-0.380840855326587,0.061,0.239,2.76481885510393e-113,"16","Wfdc2"
"Ghr.9",1.00447431139167e-117,-0.300390472549593,0.033,0.203,3.14089072429061e-113,"16","Ghr"
"Nebl.11",5.18632333783366e-117,-0.348859552967775,0.025,0.189,1.62171144450721e-112,"16","Nebl"
"Ptprb.9",8.10060001325084e-117,-0.373589216604577,0.06,0.237,2.5329766181434e-112,"16","Ptprb"
"Adgrf5.5",2.48299643128853e-116,-0.291794905454152,0.046,0.218,7.76408154099611e-112,"16","Adgrf5"
"Rpl15.6",3.01162645048198e-115,0.275601002942545,0.42,0.249,9.41705474801211e-111,"16","Rpl15"
"Ptprg.8",1.54197489197305e-114,-0.321250400587816,0.043,0.213,4.82160128971054e-110,"16","Ptprg"
"Prex2.10",7.49457582117441e-114,-0.325494264393935,0.033,0.197,2.34347891352303e-109,"16","Prex2"
"Dlc1.9",5.07749557886779e-112,-0.287061306887173,0.056,0.227,1.58768209255617e-107,"16","Dlc1"
"Rbms1.8",1.88786266799997e-111,-0.308187745693589,0.114,0.298,5.9031577765691e-107,"16","Rbms1"
"Tspan7.9",5.47038483131929e-111,-0.351422493218556,0.044,0.209,1.71053463290523e-106,"16","Tspan7"
"Nfia.7",1.10009001831957e-110,-0.28367362801026,0.082,0.26,3.43987147828345e-106,"16","Nfia"
"Scd1.12",5.85324273076381e-110,-0.355781676055815,0.044,0.208,1.83025046948253e-105,"16","Scd1"
"Rps6.12",1.13156416426411e-109,0.267062267212663,0.47,0.29,3.53828798523744e-105,"16","Rps6"
"Slc9a9.1",4.62766664203547e-109,0.268035006625789,0.176,0.073,1.44702508229807e-104,"16","Slc9a9"
"Rpl24.7",1.15548525664948e-108,0.26457854017264,0.465,0.292,3.61308684901725e-104,"16","Rpl24"
"Pard3b.6",6.74412148160183e-108,-0.266293701487079,0.047,0.211,2.10881934608207e-103,"16","Pard3b"
"Rpl18.11",3.17115540175249e-107,0.281878160447049,0.539,0.357,9.91588582573986e-103,"16","Rpl18"
"Cyyr1.7",1.4591429542629e-106,-0.326383861846017,0.038,0.197,4.56259410368468e-102,"16","Cyyr1"
"Ldb2.9",1.18499131708646e-105,-0.339089278447596,0.038,0.196,3.70534934939764e-101,"16","Ldb2"
"Prdx1.1",1.48406574390006e-105,0.409535911538683,0.373,0.223,4.64052517460108e-101,"16","Prdx1"
"Gphn.2",5.31527455702805e-105,-0.263017670661618,0.077,0.248,1.6620332012371e-100,"16","Gphn"
"Mgp.15",9.131480219694e-105,-0.829841208237723,0.073,0.24,2.85532254989612e-100,"16","Mgp"
"Galnt18.5",2.00208994479313e-104,-0.271368782266459,0.026,0.176,6.26033504837363e-100,"16","Galnt18"
"Rpl21.9",4.34332464385051e-104,0.254438244885474,0.599,0.413,1.35811418288562e-99,"16","Rpl21"
"Cd36.8",9.09285306005745e-104,-0.323175219323811,0.148,0.329,2.84324422334936e-99,"16","Cd36"
"Sema3c.9",1.64413674987185e-103,-0.360308658578891,0.048,0.208,5.14105120317428e-99,"16","Sema3c"
"Ptprj",3.2392733518938e-103,0.253270871956174,0.231,0.111,1.01288838440367e-98,"16","Ptprj"
"Atxn1.4",9.27904219028913e-103,-0.278827971153453,0.076,0.243,2.90146370248151e-98,"16","Atxn1"
"Hmcn1.5",3.12955086799572e-102,-0.287292002690333,0.029,0.179,9.78579260913583e-98,"16","Hmcn1"
"Adgrl3.13",1.7012436030142e-101,-0.486418981231818,0.079,0.248,5.3196186222651e-97,"16","Adgrl3"
"Arl15.6",2.7395865280332e-101,-0.36086550683579,0.074,0.238,8.56641311450703e-97,"16","Arl15"
"Rpl9.10",4.36775493226355e-101,0.250941641033249,0.545,0.363,1.36575328976949e-96,"16","Rpl9"
"Magi1.9",8.361758667749e-100,-0.327999201021301,0.027,0.174,2.61463831781843e-95,"16","Magi1"
"Igfbp5.11",8.56727195427268e-99,-0.305689139755537,0.023,0.165,2.67890026738152e-94,"16","Igfbp5"
"mt-Cytb.12",5.73937659686456e-96,-0.453950517552027,0.316,0.511,1.79464566807358e-91,"16","mt-Cytb"
"Prdx6.4",3.45656040559897e-95,-0.254043373446358,0.068,0.224,1.08083187322674e-90,"16","Prdx6"
"Ager.10",1.35562717270399e-94,-0.300471071091519,0.04,0.186,4.23891060632811e-90,"16","Ager"
"Slc34a2.12",1.95808635857073e-94,-0.420828343137893,0.056,0.208,6.12274023461482e-90,"16","Slc34a2"
"Prkg1.11",6.13936980501093e-94,-0.391431936810128,0.056,0.208,1.91971954432887e-89,"16","Prkg1"
"Rora.3",1.60494166417946e-93,-0.251808662114744,0.037,0.18,5.01849208972277e-89,"16","Rora"
"Sparc.10",6.31055286960689e-93,-0.334175687698214,0.03,0.169,1.97324677679738e-88,"16","Sparc"
"Akap13.3",6.89108287475625e-93,-0.270475922608696,0.156,0.329,2.15477270410753e-88,"16","Akap13"
"Zeb2.8",1.07322727973292e-92,0.448908812719069,0.372,0.235,3.35587438099688e-88,"16","Zeb2"
"Igkc.13",5.95022516409906e-91,-0.557148446528152,0.097,0.258,1.86057590656214e-86,"16","Igkc"
"Fmo2.8",7.95930262684967e-91,-0.298649810869091,0.04,0.181,2.48879433838962e-86,"16","Fmo2"
"Aff3.6",1.37054994705458e-90,-0.287664042078545,0.032,0.169,4.28557262944497e-86,"16","Aff3"
"Ddx5.2",2.62534366197578e-90,-0.251855086117515,0.247,0.428,8.20918709663206e-86,"16","Ddx5"
"S100a6.10",4.12629693177397e-90,0.294221940217225,0.462,0.31,1.2902517875964e-85,"16","S100a6"
"Pde3a.5",9.76772688266771e-90,-0.28569021194985,0.033,0.171,3.05427051894137e-85,"16","Pde3a"
"Timp3.8",2.23602541160181e-88,-0.265582716111739,0.049,0.191,6.99182785953768e-84,"16","Timp3"
"Tmtc2.5",2.9215491326075e-87,-0.2834198784069,0.056,0.2,9.13539198275038e-83,"16","Tmtc2"
"Rpl37a.14",6.51435851106932e-86,0.288536134491582,0.694,0.566,2.03697476282626e-81,"16","Rpl37a"
"Fos.10",1.77072859313999e-85,0.254495149525134,0.295,0.164,5.53689123788944e-81,"16","Fos"
"Rpl28.8",3.92948503729835e-82,0.256229165965756,0.494,0.344,1.22871067631282e-77,"16","Rpl28"
"Neat1.7",5.52119698399983e-82,-0.313319999689735,0.2,0.362,1.72642308492691e-77,"16","Neat1"
"Lmo7.8",2.25018522187492e-81,-0.286362446150928,0.036,0.165,7.03610417028069e-77,"16","Lmo7"
"Rps12.10",1.3451670332897e-77,0.290198764034822,0.627,0.494,4.20620279639355e-73,"16","Rps12"
"Ppp3ca.4",9.2352855266527e-76,-0.271490877167955,0.168,0.324,2.88778143132903e-71,"16","Ppp3ca"
"Slpi.2",3.29153314730661e-73,0.452932306847326,0.167,0.078,1.0292294998313e-68,"16","Slpi"
"Rps27.11",5.15405479066294e-69,-0.355977579643543,0.248,0.396,1.61162139249239e-64,"16","Rps27"
"Ebf1.7",1.79541295893002e-67,-0.274922269987526,0.025,0.132,5.61407678127829e-63,"16","Ebf1"
"Tmem100.6",1.40153403779509e-64,-0.254555279683286,0.041,0.15,4.38245678278148e-60,"16","Tmem100"
"Cldn5.11",2.13108709542547e-64,-0.370636446483131,0.05,0.162,6.6636962386859e-60,"16","Cldn5"
"Igfbp7.10",5.26015581431483e-56,-0.289960590540566,0.022,0.112,1.6447981215781e-51,"16","Igfbp7"
"Igha.6",1.76264509347357e-55,-0.43114639161312,0.055,0.161,5.5116149427825e-51,"16","Igha"
"Sftpd.10",2.76971966888988e-53,-0.312198354536207,0.045,0.141,8.66063643265177e-49,"16","Sftpd"
"Inmt.10",2.62434269918128e-51,-0.31239849305609,0.044,0.137,8.20605718606995e-47,"16","Inmt"
"Celf2.7",1.5136590192654e-41,-0.261698757305451,0.208,0.314,4.73306038734097e-37,"16","Celf2"
"Chil3.12",5.31664692448012e-40,-0.38754777018673,0.034,0.109,1.66246232681569e-35,"16","Chil3"
"mt-Rnr2.5",3.08987901840755e-37,0.326421535552917,0.143,0.08,9.66174270265857e-33,"16","mt-Rnr2"
"Ighm.13",3.98888391303144e-12,-0.267507494750519,0.087,0.128,1.2472841107658e-07,"16","Ighm"
"Cst3.12",0,2.88346198258292,0.847,0.3,0,"17","Cst3"
"Cd74.13",0,2.73632098159071,0.932,0.406,0,"17","Cd74"
"H2-Ab1.13",0,2.56219617156439,0.869,0.176,0,"17","H2-Ab1"
"H2-Aa.13",0,2.36401032246307,0.88,0.192,0,"17","H2-Aa"
"H2-Eb1.12",0,2.34450373465249,0.868,0.146,0,"17","H2-Eb1"
"Crip1.10",0,1.3668620015915,0.799,0.315,0,"17","Crip1"
"Tmsb4x.16",0,1.32528994943361,0.929,0.821,0,"17","Tmsb4x"
"Wdfy4",0,1.18901491045211,0.534,0.053,0,"17","Wdfy4"
"Actb.14",0,1.17457118877248,0.895,0.711,0,"17","Actb"
"Rps11.15",0,0.970140772966109,0.783,0.376,0,"17","Rps11"
"Ccl17",0,0.915259522703208,0.193,0.004,0,"17","Ccl17"
"Cd52.16",0,0.888897242287203,0.722,0.222,0,"17","Cd52"
"Psap.13",0,0.873862722175136,0.739,0.295,0,"17","Psap"
"Gm2a.1",0,0.831177279997426,0.57,0.076,0,"17","Gm2a"
"H2-DMa",0,0.788721234557219,0.528,0.056,0,"17","H2-DMa"
"Rpl32.15",0,0.766000502081504,0.768,0.398,0,"17","Rpl32"
"Tmsb10.14",0,0.753248227281478,0.594,0.275,0,"17","Tmsb10"
"Rps9.16",0,0.746381161374692,0.819,0.501,0,"17","Rps9"
"Lsp1.3",0,0.732249957526191,0.626,0.144,0,"17","Lsp1"
"Rplp0.14",0,0.715805306113082,0.754,0.387,0,"17","Rplp0"
"Rps5.15",0,0.707254876592441,0.754,0.389,0,"17","Rps5"
"Rps4x.13",0,0.697256343543795,0.751,0.431,0,"17","Rps4x"
"Plbd1",0,0.695046971078132,0.473,0.028,0,"17","Plbd1"
"Rpl18a.15",0,0.691936622069966,0.771,0.46,0,"17","Rpl18a"
"H2-DMb1.1",0,0.68170446216785,0.453,0.043,0,"17","H2-DMb1"
"Atox1.2",0,0.681148428573558,0.545,0.113,0,"17","Atox1"
"Cd83.1",0,0.666413711239406,0.354,0.035,0,"17","Cd83"
"Rps14.13",0,0.653975484370982,0.815,0.543,0,"17","Rps14"
"Rps18.15",0,0.639829624185081,0.732,0.404,0,"17","Rps18"
"Spag9.1",0,0.638095276215605,0.403,0.148,0,"17","Spag9"
"Naaa",0,0.63801049523124,0.385,0.04,0,"17","Naaa"
"Irf8",0,0.634686576798111,0.323,0.052,0,"17","Irf8"
"Fnbp1",0,0.633452808552236,0.438,0.103,0,"17","Fnbp1"
"Rpl35a.14",0,0.616669507682344,0.778,0.508,0,"17","Rpl35a"
"Sh3bgrl3.12",0,0.61513634893323,0.592,0.194,0,"17","Sh3bgrl3"
"Pid1.3",0,0.609369916803245,0.394,0.12,0,"17","Pid1"
"Rps25.12",0,0.597682111324778,0.711,0.347,0,"17","Rps25"
"Rpl14.11",0,0.56988037754998,0.649,0.316,0,"17","Rpl14"
"Rps15a.13",0,0.56782231086499,0.744,0.404,0,"17","Rps15a"
"Gm9843.2",0,0.559919952132808,0.267,0.065,0,"17","Gm9843"
"Rps26.8",0,0.55969677847155,0.691,0.341,0,"17","Rps26"
"Id2.1",0,0.558287900470684,0.401,0.113,0,"17","Id2"
"Ckb",0,0.547728961777005,0.376,0.04,0,"17","Ckb"
"Rbpj.1",0,0.542746195757182,0.391,0.061,0,"17","Rbpj"
"Rps3.13",0,0.535986334046953,0.681,0.352,0,"17","Rps3"
"Trerf1",0,0.535935144704304,0.34,0.055,0,"17","Trerf1"
"Rps7.14",0,0.533446898685015,0.664,0.345,0,"17","Rps7"
"Pip4k2a",0,0.523812610448489,0.388,0.084,0,"17","Pip4k2a"
"Rel.1",0,0.521188672965633,0.299,0.079,0,"17","Rel"
"Cd209a",0,0.491648697979926,0.2,0.002,0,"17","Cd209a"
"Hdac9",0,0.491087359330262,0.314,0.086,0,"17","Hdac9"
"Gpx1.13",0,0.476071113319217,0.553,0.207,0,"17","Gpx1"
"Rpl4.9",0,0.469697304362351,0.559,0.242,0,"17","Rpl4"
"Mgl2.1",0,0.464625256642292,0.209,0.006,0,"17","Mgl2"
"Arpc2.3",0,0.463306481830624,0.558,0.226,0,"17","Arpc2"
"Eef1b2.2",0,0.4556693276399,0.487,0.172,0,"17","Eef1b2"
"Sub1.1",0,0.444793238976119,0.451,0.139,0,"17","Sub1"
"Etv6",0,0.442200695303623,0.358,0.111,0,"17","Etv6"
"Ppt1",0,0.428673672659242,0.289,0.04,0,"17","Ppt1"
"Plek.2",0,0.42768963611201,0.33,0.095,0,"17","Plek"
"Rab43",0,0.422633449996094,0.331,0.064,0,"17","Rab43"
"Tbc1d9.1",0,0.41974174382324,0.273,0.038,0,"17","Tbc1d9"
"Cbfa2t3",0,0.407254865932361,0.376,0.075,0,"17","Cbfa2t3"
"Cd86",0,0.406286729502986,0.271,0.024,0,"17","Cd86"
"Alox5ap.4",0,0.396774584761872,0.41,0.108,0,"17","Alox5ap"
"Pak1",0,0.391774460728905,0.275,0.019,0,"17","Pak1"
"Actr3",0,0.390446095560229,0.456,0.151,0,"17","Actr3"
"Ccr2.1",0,0.385665539319476,0.318,0.059,0,"17","Ccr2"
"Ifi30.2",0,0.377233264794452,0.321,0.071,0,"17","Ifi30"
"Inpp5d.1",0,0.37039842975857,0.301,0.087,0,"17","Inpp5d"
"Gdi2",0,0.368369283891648,0.398,0.13,0,"17","Gdi2"
"Bcl2a1b.1",0,0.363442868790121,0.238,0.041,0,"17","Bcl2a1b"
"Uvrag",0,0.35898434835686,0.349,0.112,0,"17","Uvrag"
"Ccdc88a",0,0.354856436431279,0.307,0.065,0,"17","Ccdc88a"
"Ubash3b.1",0,0.354484876758488,0.257,0.054,0,"17","Ubash3b"
"Gm36723",0,0.348902177279976,0.166,0.008,0,"17","Gm36723"
"Psmb8",0,0.339961004696003,0.317,0.082,0,"17","Psmb8"
"Pkib",0,0.336200366974699,0.239,0.017,0,"17","Pkib"
"Pim1.2",0,0.330266586017657,0.328,0.1,0,"17","Pim1"
"H2afy",0,0.324523751157413,0.314,0.078,0,"17","H2afy"
"Tnip3",0,0.324130097801721,0.158,0.005,0,"17","Tnip3"
"Arsb",0,0.318960410565277,0.216,0.028,0,"17","Arsb"
"Bcl2a1d",0,0.315573348944543,0.203,0.018,0,"17","Bcl2a1d"
"Basp1",0,0.314469384603963,0.188,0.023,0,"17","Basp1"
"Jak2",0,0.297401227137166,0.23,0.046,0,"17","Jak2"
"Gm10269",0,0.294848059507169,0.198,0.043,0,"17","Gm10269"
"Iqgap2",0,0.293715592257335,0.26,0.063,0,"17","Iqgap2"
"Gpr132",0,0.290345623302015,0.243,0.048,0,"17","Gpr132"
"Irf5",0,0.283165987125687,0.239,0.027,0,"17","Irf5"
"Syngr2",0,0.280624534483401,0.233,0.039,0,"17","Syngr2"
"Aif1.1",0,0.279689269600578,0.213,0.019,0,"17","Aif1"
"Ciita",0,0.274239130486146,0.21,0.022,0,"17","Ciita"
"Skil",0,0.272554263947099,0.235,0.055,0,"17","Skil"
"Efhd2",0,0.267239383691348,0.251,0.053,0,"17","Efhd2"
"Ifi205",0,0.259297405170109,0.164,0.004,0,"17","Ifi205"
"Itgb7",0,0.250082754402977,0.22,0.039,0,"17","Itgb7"
"Mctp1.2",2.4431326949717e-305,0.45657087616364,0.344,0.113,7.63943162390702e-301,"17","Mctp1"
"Rpl3.7",3.04505261258122e-304,0.480867263539307,0.611,0.298,9.52157501428022e-300,"17","Rpl3"
"Dock10.7",5.67560534197546e-302,0.475665994473186,0.463,0.184,1.77470503438231e-297,"17","Dock10"
"Arhgap18.1",1.07074049484021e-297,0.304431035553378,0.262,0.072,3.34809845331584e-293,"17","Arhgap18"
"Rpsa.12",1.60373254049083e-296,0.609058862591174,0.742,0.463,5.01471128086078e-292,"17","Rpsa"
"Fmnl2.2",1.92326402149308e-294,0.404562260515246,0.292,0.087,6.0138542688067e-290,"17","Fmnl2"
"Rpl39.11",3.36906795203386e-294,0.536354841862298,0.695,0.395,1.05347385792147e-289,"17","Rpl39"
"Srgn.9",1.52838976338635e-293,0.482542092120252,0.451,0.18,4.77912195113279e-289,"17","Srgn"
"Rps19.15",5.881753333993e-289,0.572563868480646,0.782,0.495,1.83916545000627e-284,"17","Rps19"
"Rps24.13",8.08841836979663e-288,0.580183994882024,0.787,0.53,2.52916754005171e-283,"17","Rps24"
"Rpl37.12",1.04124382208967e-285,0.579486356045609,0.731,0.452,3.2558653072922e-281,"17","Rpl37"
"Dennd4a.4",1.0688050861054e-283,0.676442157097502,0.37,0.138,3.34204662374299e-279,"17","Dennd4a"
"Rpl22.6",3.0461889714307e-278,0.417093411146633,0.579,0.275,9.52512829476666e-274,"17","Rpl22"
"Rps2.10",2.40353662904268e-272,0.44547264378217,0.611,0.307,7.51561868535355e-268,"17","Rps2"
"Pcdh7",9.28643437974457e-272,0.370817447121833,0.16,0.033,2.90377516620233e-267,"17","Pcdh7"
"Nfkbia.2",2.01710595726733e-271,0.445163138501586,0.357,0.13,6.30728861777922e-267,"17","Nfkbia"
"Rpl18.12",7.89934152437545e-268,0.465246474607345,0.663,0.356,2.47004510125696e-263,"17","Rpl18"
"Rpl13a.15",1.43842154719354e-267,0.499423907388593,0.788,0.508,4.49780033591948e-263,"17","Rpl13a"
"H2afz.3",4.68577380008721e-267,0.433593160594477,0.424,0.168,1.46519460954927e-262,"17","H2afz"
"Fxyd5.3",3.22114957241101e-264,0.334918435943681,0.399,0.151,1.0072212597972e-259,"17","Fxyd5"
"Fam49b.2",1.03921784202332e-263,0.384210989098556,0.422,0.169,3.24953027022271e-259,"17","Fam49b"
"Rps28.10",6.108497418094e-261,0.555119462960339,0.661,0.377,1.91006605766381e-256,"17","Rps28"
"Gm10073",1.37733457036443e-259,0.309119576862935,0.169,0.037,4.30678746807253e-255,"17","Gm10073"
"Rplp1.13",1.47373182757309e-255,0.571256856473001,0.843,0.646,4.60821205163828e-251,"17","Rplp1"
"Laptm5.11",1.22485508084744e-250,0.339587000736716,0.461,0.19,3.82999935230186e-246,"17","Laptm5"
"Rps13.13",1.55835558943733e-249,0.481955446647946,0.627,0.341,4.87282209261157e-245,"17","Rps13"
"Arpc1b.3",2.0730781938386e-249,0.315110616703158,0.4,0.155,6.48230820431393e-245,"17","Arpc1b"
"Malat1.7",2.27942054284736e-248,-0.703746520674561,0.948,0.981,7.1275200954294e-244,"17","Malat1"
"Vim.7",1.18746684715941e-246,0.519724929312197,0.53,0.258,3.71309008438276e-242,"17","Vim"
"Antxr2.1",1.43852494563872e-242,0.500115390729671,0.276,0.09,4.49812365251771e-238,"17","Antxr2"
"Rpl41.14",4.60611254974002e-242,0.533090783489557,0.836,0.627,1.44028533317821e-237,"17","Rpl41"
"Arhgap15.8",2.58926345390893e-237,0.62533357260813,0.482,0.23,8.09636789402782e-233,"17","Arhgap15"
"Rpl6.12",2.75855334419522e-237,0.420468702316206,0.597,0.309,8.62572045196403e-233,"17","Rpl6"
"S100a4.7",8.67486327340604e-236,0.407813115184588,0.313,0.108,2.71254299696134e-231,"17","S100a4"
"Slc9a9.2",2.65656910584393e-235,0.278817479683417,0.242,0.072,8.30682593706339e-231,"17","Slc9a9"
"Rplp2.15",3.27146807887955e-235,0.466378128289693,0.765,0.498,1.02295535358485e-230,"17","Rplp2"
"Zfp36.1",1.330130233402e-233,0.279202139987403,0.287,0.095,4.15918422682472e-229,"17","Zfp36"
"Camk1d.4",1.59987671668054e-233,0.760094630521704,0.52,0.283,5.00265450538837e-229,"17","Camk1d"
"Rps15.9",3.07091762363424e-232,0.456110598596454,0.759,0.501,9.6024523173419e-228,"17","Rps15"
