"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SPTBN1.13",6.14112568104757e-44,-0.325863579523722,0.053,0.223,2.22259620648474e-39,"24","SPTBN1"
"SLC2A3.12",8.64646626278379e-44,-0.319675766563306,0.002,0.148,3.12932906982671e-39,"24","SLC2A3"
"MORF4L1.7",1.31753144883038e-43,-0.278480333656607,0.21,0.417,4.76840981960692e-39,"24","MORF4L1"
"FOSB.14",1.77174615332328e-43,-0.58734799411505,0.202,0.39,6.4123036781076e-39,"24","FOSB"
"APOE.21",2.18029854971915e-43,-1.05745121378181,0.004,0.15,7.89093651114355e-39,"24","APOE"
"EIF4G2.2",2.87952893085694e-43,-0.258357005030082,0.165,0.367,1.04215911065574e-38,"24","EIF4G2"
"ATP5J2.8",3.03871905775899e-43,-0.250795041718665,0.074,0.254,1.09977320138413e-38,"24","ATP5J2"
"MT1E.19",3.49151085385645e-43,-0.690790724467147,0.113,0.296,1.26364760822773e-38,"24","MT1E"
"CPM.11",3.59684322015685e-43,-0.260555128775105,0.007,0.155,1.30176949823917e-38,"24","CPM"
"SERBP1.3",3.61083703240826e-43,-0.284022011933501,0.143,0.333,1.3068341387692e-38,"24","SERBP1"
"CD74.18",3.82703581007025e-43,-1.41375193369236,0.667,0.728,1.38508080038063e-38,"24","CD74"
"TSPO.18",4.07150697724282e-43,-0.429507313380276,0.23,0.415,1.47355980520372e-38,"24","TSPO"
"LTA4H.8",4.50311891221191e-43,-0.283980107319588,0.029,0.188,1.62976879670773e-38,"24","LTA4H"
"HP.2",1.13099872586345e-42,0.473965916965566,0.162,0.063,4.09331058864499e-38,"24","HP"
"KTN1.9",2.03233155719742e-42,-0.321321075012491,0.167,0.357,7.3554143718089e-38,"24","KTN1"
"CD81.5",2.22335525080588e-42,-0.294336304652272,0.14,0.33,8.04676732371663e-38,"24","CD81"
"CITED2.14",2.37310271546241e-42,-0.332864271467578,0.058,0.227,8.58873334780155e-38,"24","CITED2"
"PECAM1.21",2.45886616262397e-42,-0.438619751876974,0.007,0.152,8.89912841576867e-38,"24","PECAM1"
"H3F3B.14",2.65894920035846e-42,-0.38269729769206,0.684,0.851,9.62326894593733e-38,"24","H3F3B"
"TIMP3.23",2.88013453419868e-42,-0.86627816638224,0.019,0.17,1.04237829061719e-37,"24","TIMP3"
"CLEC2B.11",3.26970852143122e-42,-0.251474853407397,0.015,0.164,1.18337290807639e-37,"24","CLEC2B"
"FCGR3A.22",4.7659981266873e-42,-0.347500204081847,0.001,0.142,1.72491004201067e-37,"24","FCGR3A"
"PGK1.2",5.54512400428521e-42,-0.254686446922741,0.124,0.31,2.0068912796309e-37,"24","PGK1"
"YBX1.12",6.78447923297276e-42,-0.334503505809064,0.444,0.616,2.4554387239975e-37,"24","YBX1"
"GLUL.18",7.08490181318208e-42,-0.521840398064282,0.317,0.484,2.56416766422686e-37,"24","GLUL"
"S100A8.22",1.69474016315607e-41,-1.09549621820864,0.013,0.159,6.13360359849444e-37,"24","S100A8"
"GAS5.7",2.23264679645073e-41,-0.25953325319074,0.004,0.145,8.0803952857145e-37,"24","GAS5"
"PRRC2C.4",3.12469801807846e-41,-0.266838039208004,0.11,0.29,1.13089070670296e-36,"24","PRRC2C"
"ALCAM.18",3.99920500342365e-41,-0.347899156239648,0.118,0.295,1.44739227483909e-36,"24","ALCAM"
"ACP5.22",4.20846646665052e-41,-0.50900342260208,0.01,0.152,1.52312818361015e-36,"24","ACP5"
"IL7R.20",4.89902727905528e-41,-0.444474545270683,0,0.137,1.77305595283569e-36,"24","IL7R"
"SRSF3.5",5.3657643029102e-41,-0.269398604259498,0.188,0.381,1.94197741650926e-36,"24","SRSF3"
"ID1.17",7.95270616431638e-41,-0.58346153306177,0.119,0.293,2.87824341498939e-36,"24","ID1"
"SPARCL1.23",1.16866085026749e-40,-0.712075710710434,0.005,0.144,4.2296173492881e-36,"24","SPARCL1"
"PLIN2.16",1.36561101253648e-40,-0.374253652624013,0.051,0.21,4.94241937657204e-36,"24","PLIN2"
"LPCAT1.12",2.71507926034576e-40,-0.273743667373965,0.007,0.146,9.82641485904339e-36,"24","LPCAT1"
"NME2.10",3.08883660648451e-40,-0.299415499402314,0.045,0.201,1.11791174461887e-35,"24","NME2"
"RPS27L.6",3.51457173561806e-40,0.302304930532366,0.5,0.344,1.27199380255489e-35,"24","RPS27L"
"TUBA1B.17",4.82049442724173e-40,-0.380893263170621,0.257,0.448,1.74463334310733e-35,"24","TUBA1B"
"ITGB1.12",5.55369424185778e-40,-0.276246819942245,0.089,0.26,2.00999302001317e-35,"24","ITGB1"
"KLF2.18",8.97485436009833e-40,-0.404410499373883,0.067,0.229,3.24817929000679e-35,"24","KLF2"
"CCNL1.4",1.06115114818789e-39,-0.267088996308265,0.18,0.375,3.84051823552162e-35,"24","CCNL1"
"CD163.23",1.31943176791601e-39,-0.369345348816225,0,0.133,4.77528745444161e-35,"24","CD163"
"ZFAS1.8",1.842477100607e-39,-0.265579275548109,0.22,0.416,6.66829312251687e-35,"24","ZFAS1"
"IFI30.23",2.627958555278e-39,-0.519951979314781,0.006,0.142,9.51110760326214e-35,"24","IFI30"
"SERPING1.18",2.89020514389209e-39,-0.351743999613888,0.042,0.194,1.04602304567743e-34,"24","SERPING1"
"EIF3A.1",3.28034047472693e-39,-0.251052983465594,0.088,0.256,1.18722082461317e-34,"24","EIF3A"
"ARGLU1.10",4.35216811802016e-39,-0.305965639547804,0.141,0.322,1.57513668527386e-34,"24","ARGLU1"
"SFTA2.22",5.83323587358969e-39,-0.727528099527772,0.041,0.189,2.11116472736958e-34,"24","SFTA2"
"NOP10.7",7.51369390418723e-39,-0.266101559505162,0.131,0.31,2.71935609780344e-34,"24","NOP10"
"GRINA.7",7.70713685018592e-39,-0.275004160502848,0.051,0.205,2.78936696881929e-34,"24","GRINA"
"ZFP36L2.18",8.7124188014712e-39,-0.457135317307457,0.159,0.334,3.15319861262846e-34,"24","ZFP36L2"
"SRRM2.5",1.08591557991544e-38,-0.264331103613308,0.143,0.324,3.93014566682995e-34,"24","SRRM2"
"ATP1B3.8",1.20758159133147e-38,-0.261066208583753,0.071,0.233,4.37047929534686e-34,"24","ATP1B3"
"GSTO1.10",1.8255936572638e-38,-0.297717442747131,0.092,0.258,6.60718856436914e-34,"24","GSTO1"
"CXCR4.22",2.35184377222229e-38,-0.47120590681509,0.009,0.143,8.5117929804269e-34,"24","CXCR4"
"PDLIM1.17",2.69379384461361e-38,-0.394495991746386,0.16,0.342,9.74937868242559e-34,"24","PDLIM1"
"IFI16.8",2.82954330182232e-38,-0.287153686651261,0.081,0.242,1.02406831179553e-33,"24","IFI16"
"MRC1.23",3.9491186067117e-38,-0.407547205792,0.001,0.13,1.4292650061411e-33,"24","MRC1"
"SLC34A2.20",6.2729013011654e-38,-0.562234318602118,0.075,0.232,2.27028843891778e-33,"24","SLC34A2"
"ACTG1.11",7.6369483734706e-38,-0.27928070551061,0.62,0.792,2.76396435532648e-33,"24","ACTG1"
"TAX1BP1.14",1.04011970437318e-37,-0.324487312974147,0.181,0.357,3.7644012340674e-33,"24","TAX1BP1"
"PRSS23.17",1.51489722424373e-37,-0.426116498765781,0.072,0.227,5.48271603398289e-33,"24","PRSS23"
"RPL21.18",1.62155254582829e-37,0.311588528386609,0.933,0.886,5.86872297386176e-33,"24","RPL21"
"MT-RNR1.22",1.95984295956867e-37,-0.517383074728427,0,0.126,7.09306363927093e-33,"24","MT-RNR1"
"AKAP9.17",2.96144567972722e-37,-0.39400112031189,0.157,0.328,1.07180642040687e-32,"24","AKAP9"
"FKBP1A.18",4.48049424768062e-37,-0.365920116027514,0.167,0.341,1.62158047812057e-32,"24","FKBP1A"
"IGFBP4.16",4.59249932246319e-37,-0.338465113707056,0.019,0.156,1.66211735478588e-32,"24","IGFBP4"
"LST1.23",8.44830658007632e-37,-0.318055521943574,0,0.124,3.05761111746122e-32,"24","LST1"
"MARCO.24",8.62680215294169e-37,-0.573151416131639,0.001,0.125,3.12221223519266e-32,"24","MARCO"
"S100A2.23",9.895747280396e-37,-0.516578663929527,0.25,0.116,3.58146885572092e-32,"24","S100A2"
"TYMP.17",2.13031517596417e-36,-0.28501363791901,0.124,0.294,7.71003668484952e-32,"24","TYMP"
"RAC2.12",2.40631994332438e-36,-0.251803162449917,0.002,0.125,8.70895313887959e-32,"24","RAC2"
"SPARC.22",4.11594688268325e-36,-0.429470895912143,0.003,0.126,1.48964349578072e-31,"24","SPARC"
"CD44.15",4.38834467870494e-36,-0.320885730109028,0.118,0.279,1.58822970611689e-31,"24","CD44"
"C5AR1.14",6.68963500076338e-36,-0.259731733943489,0.004,0.128,2.42111269947628e-31,"24","C5AR1"
"HPGD.21",9.29180010248701e-36,-0.462087545955263,0.006,0.131,3.3628882930921e-31,"24","HPGD"
"ENG.18",1.0574045294253e-35,-0.300341030430461,0.002,0.123,3.82695847289604e-31,"24","ENG"
"PRDX1.18",1.93298526440044e-35,-0.30854411282498,0.364,0.541,6.99586026891806e-31,"24","PRDX1"
"ARHGAP18.18",2.90216575034678e-35,-0.269361926433524,0.087,0.244,1.05035182836551e-30,"24","ARHGAP18"
"EZR.20",3.55689398107505e-35,-0.466530036091971,0.293,0.464,1.28731106963068e-30,"24","EZR"
"CCN2.17",5.7047611741885e-35,-0.433703893748867,0.001,0.12,2.0646671641623e-30,"24","CCN2"
"ESAM.17",7.54059004889334e-35,-0.279512066543621,0.001,0.119,2.72909035049548e-30,"24","ESAM"
"SERPINB1.6",7.54543499876401e-35,-0.259868972515333,0.172,0.352,2.73084383475267e-30,"24","SERPINB1"
"SNX10.14",1.15471363459094e-34,-0.265600247276711,0.002,0.12,4.17913958631153e-30,"24","SNX10"
"SEPP1.15",1.42205518240918e-34,-0.326431961818926,0.026,0.159,5.14670211617532e-30,"24","SEPP1"
"AREG.17",1.54587809591665e-34,-0.672684524101933,0.096,0.248,5.59484200474154e-30,"24","AREG"
"BHLHE40.3",1.5512996181582e-34,-0.257383588198109,0.048,0.19,5.61446357803815e-30,"24","BHLHE40"
"OLR1.21",2.21376371180325e-34,-0.312956214446094,0,0.116,8.01205362575832e-30,"24","OLR1"
"CD99.17",2.73147816754402e-34,-0.352639774069628,0.137,0.293,9.88576578397532e-30,"24","CD99"
"MUC1.21",2.9883404679641e-34,-0.402588418949243,0.144,0.301,1.08154018216557e-29,"24","MUC1"
"C8orf4.19",3.10794493491628e-34,-0.475318276813872,0.025,0.155,1.1248274308449e-29,"24","C8orf4"
"PSME1.8",3.47480069229201e-34,-0.276978715691025,0.195,0.364,1.25759986655432e-29,"24","PSME1"
"MARCKS.11",4.00783687079074e-34,-0.254891662428716,0.083,0.235,1.45051632027658e-29,"24","MARCKS"
"SFTA3.18",7.38385584569375e-34,-0.267703623419803,0.023,0.152,2.67236510767348e-29,"24","SFTA3"
"CLDN5.23",7.82906195845178e-34,-1.03633420213844,0.004,0.121,2.83349410400287e-29,"24","CLDN5"
"CFD.21",9.30589699119296e-34,-0.385507896150845,0.025,0.154,3.36799023905256e-29,"24","CFD"
"MCEMP1.22",1.20878508110308e-33,-0.370563617226885,0,0.114,4.37483496552828e-29,"24","MCEMP1"
"RAMP2.23",1.38558195172034e-33,-0.565063908052174,0.003,0.118,5.01469819966624e-29,"24","RAMP2"
"PEBP4.22",1.9643200420793e-33,-0.312243932202874,0.017,0.141,7.1092670962934e-29,"24","PEBP4"
"VAMP5.10",4.15754905496083e-33,-0.263953814079145,0.035,0.167,1.50470015397142e-28,"24","VAMP5"
"BTG2.12",5.78607667460517e-33,-0.402073954224381,0.17,0.33,2.0940968700731e-28,"24","BTG2"
"CORO1A.21",7.3145238354018e-33,-0.281712708100334,0.001,0.113,2.64727246650862e-28,"24","CORO1A"
"ICAM2.16",8.95703835038139e-33,-0.290567732887076,0.002,0.114,3.24173131977003e-28,"24","ICAM2"
"PCM1.7",1.5539223114778e-32,-0.250609877291604,0.094,0.245,5.62395562970044e-28,"24","PCM1"
"FABP4.24",4.41836025569659e-32,-1.15957128930642,0.002,0.112,1.59909294374171e-27,"24","FABP4"
"ATP6V1F.10",7.04538715240037e-32,-0.26188063442532,0.149,0.307,2.54986651819674e-27,"24","ATP6V1F"
"SRSF7.3",1.12982330472494e-31,-0.256521144406437,0.157,0.318,4.08905650446049e-27,"24","SRSF7"
"PTRF.14",1.76463007035393e-31,-0.251821408689379,0.004,0.113,6.38654915062494e-27,"24","PTRF"
"EEF1D.11",2.6476559385561e-31,0.297655900146009,0.691,0.573,9.58239637282222e-27,"24","EEF1D"
"TFF3.21",2.97008171269759e-31,1.31257629137519,0.263,0.149,1.07493197345951e-26,"24","TFF3"
"NR4A1.14",3.98361213411889e-31,-0.420621348295865,0.138,0.288,1.44174890358031e-26,"24","NR4A1"
"JUND.7",4.73864561299659e-31,-0.325041052423974,0.226,0.397,1.71501062025573e-26,"24","JUND"
"GNG11.21",6.45735808596941e-31,-0.390768533564248,0.005,0.115,2.33704703847405e-26,"24","GNG11"
"CD55.14",7.28433325497974e-31,-0.323435921128939,0.205,0.369,2.63634589164227e-26,"24","CD55"
"HLA-DRB6.21",7.74597354095467e-31,-0.337120304079134,0,0.105,2.80342274394231e-26,"24","HLA-DRB6"
"TSC22D1.16",9.45542682070364e-31,-0.326219473221626,0.219,0.385,3.42210807494906e-26,"24","TSC22D1"
"FBP1.20",1.23326570257394e-30,-0.456827528808972,0.053,0.181,4.4634352307556e-26,"24","FBP1"
"A2M.23",1.66578754294672e-30,-0.341497186584334,0.009,0.118,6.02881827543275e-26,"24","A2M"
"ANXA5.13",2.00126014228322e-30,-0.300289027516843,0.239,0.395,7.24296070695142e-26,"24","ANXA5"
"SFTPD.23",2.01044388895093e-30,-0.675325486184805,0.041,0.163,7.27619852289122e-26,"24","SFTPD"
"RPL23A.17",2.28469319588381e-30,0.253564760828492,0.893,0.777,8.26876161454269e-26,"24","RPL23A"
"PLAC8.14",2.78685763068906e-30,-0.300044533244983,0.117,0.266,1.00861951369899e-25,"24","PLAC8"
"ID3.19",2.94070820810911e-30,-0.387826848812542,0.071,0.206,1.06430111467885e-25,"24","ID3"
"IL32.22",3.7772259619486e-30,-0.457920526466137,0.04,0.165,1.36705362014844e-25,"24","IL32"
"RPS6.17",8.92417779918482e-30,0.283508114488026,0.941,0.898,3.22983842908097e-25,"24","RPS6"
"DUSP6.9",1.75719421428846e-29,-0.265362829052337,0.052,0.178,6.35963730035279e-25,"24","DUSP6"
"NAPSA.22",2.02265405946098e-29,-1.18785534467871,0.059,0.179,7.32038957200118e-25,"24","NAPSA"
"CAPG.19",2.10686679319828e-29,-0.389815902677567,0.074,0.203,7.62517229794322e-25,"24","CAPG"
"IFI27.22",3.73269393775085e-29,-0.595417152855428,0.17,0.321,1.35093658995079e-24,"24","IFI27"
"DUSP23.2",4.65610846427648e-29,0.286392392191572,0.27,0.159,1.68513877539094e-24,"24","DUSP23"
"TACSTD2.22",1.10975692572258e-28,0.277345131665295,0.547,0.363,4.01643226557516e-24,"24","TACSTD2"
"IK.20",1.13235945993232e-28,-0.337373678664331,0.139,0.287,4.09823535738704e-24,"24","IK"
"RARRES3.13",1.14692949776416e-28,-0.28674495114223,0.12,0.262,4.15096723830805e-24,"24","RARRES3"
"SDPR.21",1.81710068776042e-28,-0.527777912861555,0.013,0.119,6.5764508091425e-24,"24","SDPR"
"CTSL.13",2.64127460822691e-28,-0.294031528928345,0.05,0.171,9.55930106209484e-24,"24","CTSL"
"FN1.20",4.3128976248601e-28,-0.410159349134442,0.005,0.105,1.56092390838937e-23,"24","FN1"
"CD9.16",4.8885073636939e-28,-0.301588747722594,0.379,0.537,1.76924858506809e-23,"24","CD9"
"MSMB.22",5.35543573560256e-28,1.22522069145145,0.259,0.142,1.93823930142928e-23,"24","MSMB"
"EGFL7.23",5.56329861581639e-28,-0.384043801699978,0.014,0.118,2.01346903503627e-23,"24","EGFL7"
"DUSP2.17",6.98140068970667e-28,-0.320651277356016,0.025,0.136,2.52670853761864e-23,"24","DUSP2"
"LAMP3.21",1.21978440606895e-27,-0.262766452966706,0.014,0.118,4.41464372244473e-23,"24","LAMP3"
"RPS21.18",1.33794422529746e-27,-0.337164204665372,0.608,0.714,4.84228774019656e-23,"24","RPS21"
"CYP4B1.18",2.86320251707242e-27,-0.30883240172254,0.127,0.273,1.03625025497885e-22,"24","CYP4B1"
"MT1M.24",3.70000053702889e-27,-0.677418264284617,0.011,0.111,1.33910419436149e-22,"24","MT1M"
"RGS2.18",6.6929065423898e-27,-0.353983524388464,0.025,0.131,2.42229673582172e-22,"24","RGS2"
"LGALS3.18",1.56894602281151e-26,-0.478520959965609,0.429,0.551,5.67832944575944e-22,"24","LGALS3"
"TNFSF10.18",2.03942766239516e-26,-0.37719290711745,0.113,0.238,7.38109659574056e-22,"24","TNFSF10"
"C11orf96.22",4.61280608416196e-26,-0.325105096741711,0.02,0.122,1.6694667779799e-21,"24","C11orf96"
"TM4SF1.17",5.84751566368002e-26,0.310949320573286,0.415,0.271,2.11633286899907e-21,"24","TM4SF1"
"VSIG4.22",6.52839188333705e-26,-0.378692470021492,0.03,0.134,2.36275559041735e-21,"24","VSIG4"
"HLA-DMA.15",1.62123421046579e-25,-0.276704145103581,0.152,0.282,5.86757085451778e-21,"24","HLA-DMA"
"ALDH1A1.20",1.96372805713241e-25,-0.287843207243375,0.181,0.318,7.10712458437363e-21,"24","ALDH1A1"
"C10orf10.23",9.58472846142035e-25,-0.541949249440803,0.009,0.1,3.46890492475725e-20,"24","C10orf10"
"MGST1.17",1.28100172950478e-24,-0.379021083845881,0.241,0.38,4.63620145942371e-20,"24","MGST1"
"CFAP43.21",2.33517876436242e-24,-0.254274526852188,0.031,0.132,8.45147898398047e-20,"24","CFAP43"
"HYAL2.23",4.61591417262743e-24,-0.450959904734128,0.027,0.124,1.67059165735732e-19,"24","HYAL2"
"NAMPT.14",4.64218998947024e-24,-0.273843946330849,0.154,0.287,1.68010140098907e-19,"24","NAMPT"
"VMO1.17",4.89517036138058e-24,-0.324502901910087,0.044,0.148,1.77166005719086e-19,"24","VMO1"
"HSP90AA1.18",1.03989871341304e-23,-0.454904014712014,0.586,0.716,3.76360142358447e-19,"24","HSP90AA1"
"S100A14.19",1.21036816954513e-23,-0.266535910294655,0.117,0.241,4.38056447921774e-19,"24","S100A14"
"CD83.14",2.15799811063708e-23,-0.250142285892456,0.042,0.145,7.81022676201771e-19,"24","CD83"
"DNAH5.21",2.39886517385152e-23,-0.269524434345655,0.041,0.144,8.68197283720342e-19,"24","DNAH5"
"KRT17.22",1.05994377787316e-22,-0.484203330180574,0.273,0.151,3.83614852087853e-18,"24","KRT17"
"PABPC1.14",2.90997967898009e-22,-0.31195130555915,0.501,0.623,1.05317984541647e-17,"24","PABPC1"
"HES1.16",3.05431893762635e-22,-0.305187802824042,0.131,0.256,1.10541910990573e-17,"24","HES1"
"DNAAF1.24",5.1869544547434e-22,-0.357740774760631,0.067,0.171,1.87726255626073e-17,"24","DNAAF1"
"TNFAIP3.10",6.48426102586213e-22,-0.30409301997867,0.106,0.219,2.34678375048002e-17,"24","TNFAIP3"
"RRAD.19",8.01499171812643e-22,-0.306370377431521,0.074,0.184,2.90078580262432e-17,"24","RRAD"
"RGCC.20",6.65276988400819e-21,-0.467876397588081,0.2,0.312,2.40777047642024e-16,"24","RGCC"
"RPL28.19",1.70500209238045e-20,-0.386586148577467,0.842,0.849,6.17074357274333e-16,"24","RPL28"
"IGFBP7.20",2.3731401138817e-20,-0.446763635469798,0.179,0.313,8.58886870016064e-16,"24","IGFBP7"
"KLF4.18",3.76253066027289e-20,-0.256957769768193,0.133,0.251,1.36173509656597e-15,"24","KLF4"
"DNAH12.21",1.61884313506874e-19,-0.257491666676896,0.046,0.137,5.8589170744408e-15,"24","DNAH12"
"CCDC170.22",3.41268947956933e-19,-0.265209588989507,0.062,0.156,1.23512057644573e-14,"24","CCDC170"
"RPS8.18",3.66690407733412e-19,-0.259191632578126,0.889,0.906,1.32712592366877e-14,"24","RPS8"
"TPT1.18",7.97507348622964e-19,0.259582311983282,0.954,0.923,2.88633859613623e-14,"24","TPT1"
"ERICH3.21",8.48124435802825e-19,-0.262279074626391,0.058,0.149,3.06953195805759e-14,"24","ERICH3"
"GPX3.24",1.34267826184518e-18,-0.485766405527253,0.076,0.168,4.85942116527008e-14,"24","GPX3"
"TUBA1A.20",2.70099472461399e-18,-0.293469865506389,0.208,0.334,9.77544010732294e-14,"24","TUBA1A"
"SCGB1A1.24",3.02544181306192e-18,-0.654006044139926,0.266,0.402,1.09496790098337e-13,"24","SCGB1A1"
"RPL7.15",3.5246047419735e-18,0.274961928208116,0.802,0.789,1.27562494821505e-13,"24","RPL7"
"NNMT.19",5.22995187471587e-18,-0.315127151961231,0.045,0.129,1.89282418249717e-13,"24","NNMT"
"GCHFR.13",6.08403814839951e-18,-0.27749422433638,0.098,0.194,2.20193508666875e-13,"24","GCHFR"
"PPDPF.13",1.25970148231546e-17,0.267268516473068,0.652,0.575,4.55911160479612e-13,"24","PPDPF"
"CTSB.19",1.53667947946106e-17,-0.39482140449432,0.287,0.374,5.56155037206548e-13,"24","CTSB"
"HSPH1.15",7.70705383844311e-16,-0.256637584207556,0.162,0.265,2.78933692520933e-11,"24","HSPH1"
"AQP3.16",8.43400961957267e-16,-0.330954174266446,0.228,0.329,3.05243676151574e-11,"24","AQP3"
"IER3.13",6.05800919888374e-15,-0.261194648825531,0.146,0.241,2.19251468926e-10,"24","IER3"
"SLC9A3R2.21",7.69308926025946e-15,-0.312082448053247,0.101,0.185,2.7842828650731e-10,"24","SLC9A3R2"
"MT-ND4L.18",1.72418646977423e-14,-0.760915614971929,0.349,0.418,6.2401756714069e-10,"24","MT-ND4L"
"CCL20.22",3.37724011491788e-14,-0.855441046176574,0.067,0.14,1.22229074239108e-09,"24","CCL20"
"FTH1.21",2.33903068416427e-13,-0.411111266359223,0.951,0.955,8.46541985212734e-09,"24","FTH1"
"GNAS.7",2.84081715539444e-13,0.346732460210169,0.491,0.424,1.02814854488036e-08,"24","GNAS"
"SFTPC.23",2.84237850853908e-13,-2.9558712522753,0.437,0.288,1.02871362981047e-08,"24","SFTPC"
"CXCL3.18",5.33033404652972e-13,-0.416894741989841,0.125,0.206,1.92915449812004e-08,"24","CXCL3"
"CXCL2.21",1.07717751143206e-12,-0.880786138280993,0.242,0.312,3.8985208493749e-08,"24","CXCL2"
"NCOA7.16",2.93125578349654e-12,-0.269471443681181,0.207,0.294,1.06088009316307e-07,"24","NCOA7"
"THBS1.21",4.04036858344086e-12,-0.303126387447526,0.073,0.142,1.46229019771891e-07,"24","THBS1"
"EMP1.18",5.00366690528882e-12,-0.306849809197482,0.087,0.159,1.81092712636213e-07,"24","EMP1"
"CLDN4.24",8.12356171968685e-12,0.254061532853314,0.465,0.369,2.94007945758907e-07,"24","CLDN4"
"ATF3.17",9.71482565628749e-12,-0.338546614994589,0.249,0.337,3.51598970152357e-07,"24","ATF3"
"SERPINB3.23",3.99891649975938e-10,-0.854750141725101,0.091,0.152,1.44728785959292e-05,"24","SERPINB3"
"ALDH3A1.19",7.58612429007895e-10,-0.262521509356659,0.102,0.165,2.74557010306538e-05,"24","ALDH3A1"
"PGC.23",1.68493309819236e-08,-1.35862542914612,0.081,0.132,0.00060981098689778,"24","PGC"
"MT-CO2.22",3.14307749867077e-07,-0.330570869837402,0.741,0.748,0.0113754260831893,"24","MT-CO2"
"GSTA1.22",2.749356041003e-06,-0.307555926098322,0.186,0.239,0.0995046938359805,"24","GSTA1"
"SNTN.23",3.16915300101032e-06,-0.260395841253,0.121,0.168,0.114697985412566,"24","SNTN"
"TMEM190.22",3.00707050495926e-05,-0.325989837060164,0.123,0.166,1,"24","TMEM190"
"SFTPB.22",0.000290361209277982,-1.98636629825654,0.254,0.255,1,"24","SFTPB"
"AGR2.19",0.00421079706776174,0.364730195745114,0.371,0.335,1,"24","AGR2"
"CCL21",0,5.94868410915539,0.894,0.007,0,"25","CCL21"
"IGFBP7.21",0,3.19849392076604,0.925,0.308,0,"25","IGFBP7"
"MMRN1.1",0,2.69393013760683,0.882,0.011,0,"25","MMRN1"
"TFF3.22",0,2.61231139843542,0.935,0.145,0,"25","TFF3"
"GNG11.22",0,2.3487982536048,0.89,0.109,0,"25","GNG11"
"TFPI.23",0,2.09705202792256,0.892,0.19,0,"25","TFPI"
"AKAP12.4",0,1.7408729782208,0.716,0.062,0,"25","AKAP12"
"PPFIBP1.2",0,1.70612521357469,0.859,0.072,0,"25","PPFIBP1"
"APP.12",0,1.59189427660865,0.897,0.244,0,"25","APP"
"VIM.21",0,1.52450924868285,0.92,0.427,0,"25","VIM"
"ADIRF.18",0,1.49281191223981,0.766,0.281,0,"25","ADIRF"
"FABP4.25",0,1.4617859703942,0.56,0.108,0,"25","FABP4"
"TIMP1.17",0,1.44528293619385,0.786,0.297,0,"25","TIMP1"
"TIMP3.24",0,1.42207821372042,0.868,0.164,0,"25","TIMP3"
"SNCG",0,1.41913520482334,0.654,0.027,0,"25","SNCG"
"GYPC.15",0,1.3960552402718,0.765,0.154,0,"25","GYPC"
"SDPR.22",0,1.34352128103071,0.607,0.115,0,"25","SDPR"
"NNMT.20",0,1.29940133111303,0.702,0.125,0,"25","NNMT"
"APOD.2",0,1.29006580672035,0.427,0.087,0,"25","APOD"
"LYVE1.2",0,1.27656953250891,0.476,0.025,0,"25","LYVE1"
"CLDN5.24",0,1.26401832138922,0.803,0.115,0,"25","CLDN5"
"IGFBP4.17",0,1.21619620024998,0.733,0.151,0,"25","IGFBP4"
"PROX1",0,1.17476129595138,0.581,0.001,0,"25","PROX1"
"STMN1.7",0,1.16571738734139,0.699,0.132,0,"25","STMN1"
"ANGPT2.1",0,1.15440181919915,0.385,0.008,0,"25","ANGPT2"
"RAMP2.24",0,1.14791264655006,0.711,0.113,0,"25","RAMP2"
"PDPN.2",0,1.13851446904273,0.615,0.016,0,"25","PDPN"
"NRP2",0,1.13229759238637,0.632,0.067,0,"25","NRP2"
"TGFBR2.3",0,1.05326877342284,0.659,0.126,0,"25","TGFBR2"
"CALCRL.2",0,1.04245453494642,0.625,0.082,0,"25","CALCRL"
"ARL4A.1",0,1.0413614534816,0.71,0.193,0,"25","ARL4A"
"FSCN1.1",0,1.03996487601479,0.576,0.033,0,"25","FSCN1"
"SMAD1",0,1.03221056642899,0.605,0.03,0,"25","SMAD1"
"RAB11A.9",0,1.03205429262555,0.791,0.256,0,"25","RAB11A"
"CRIP2.14",0,1.01486284530195,0.737,0.186,0,"25","CRIP2"
"CD99.18",0,0.988884228870129,0.76,0.288,0,"25","CD99"
"TM4SF18",0,0.983665734841309,0.57,0.009,0,"25","TM4SF18"
"PPP1R2",0,0.980385158826078,0.676,0.129,0,"25","PPP1R2"
"THBD.9",0,0.971087947306685,0.535,0.107,0,"25","THBD"
"PKHD1L1",0,0.932213560764794,0.514,0.006,0,"25","PKHD1L1"
"CD36.1",0,0.92080920844105,0.534,0.098,0,"25","CD36"
"MARCKSL1.5",0,0.919946096842966,0.632,0.108,0,"25","MARCKSL1"
"LAMA4.2",0,0.917287864443043,0.561,0.014,0,"25","LAMA4"
"CALD1.17",0,0.917174552567124,0.731,0.096,0,"25","CALD1"
"CNN3.14",0,0.90750186756711,0.763,0.204,0,"25","CNN3"
"SHC1",0,0.891476494614707,0.644,0.047,0,"25","SHC1"
"ECSCR.4",0,0.8883477115596,0.416,0.057,0,"25","ECSCR"
"FXYD6.2",0,0.888218785646739,0.597,0.047,0,"25","FXYD6"
"IGF1.1",0,0.839849456506555,0.482,0.007,0,"25","IGF1"
"IL6ST.4",0,0.82877859561889,0.607,0.164,0,"25","IL6ST"
